"","Astro","Micro","Endo","Oligo","OPC","Inh","Exc"
"cg11584101",0.842105263157895,1,0.727272727272727,0.928571428571429,1,0.947598253275109,0.0208333333333333
"cg10127085",0.9375,0.75,1,0.842105263157895,0.75,0.911363636363636,0.0129366106080207
"cg06096901",0.833333333333333,1,0.833333333333333,0.9,1,0.923250564334086,0.011142061281337
"cg02952951",1,1,1,1,1,0.971204188481675,0.0186046511627907
"cg10091115",1,1,1,1,1,0.915742793791574,0.017379679144385
"cg18727072",0.933333333333333,1,1,1,1,0.911578947368421,0.0311688311688312
"cg21675285",1,0.8,1,1,1,0.875763747454175,0.0243605359317905
"cg27280027",1,1,1,1,1,0.975225225225225,0.0502873563218391
"cg01395130",1,0.583333333333333,0.9,0.9375,1,0.961797752808989,0.0496083550913838
"cg25557018",1,1,1,0.857142857142857,0.8,0.979643765903308,0.0276162790697674
"cg25952292",0.8125,1,0.25,1,0.9,0.9317738791423,0.0553549939831528
"cg01960816",1,1,1,0.954545454545455,0.818181818181818,0.962441314553991,0.0315315315315315
"cg26680760",0.944444444444444,1,0.875,1,0.928571428571429,0.929046563192905,0.0214899713467049
"cg27368068",0.916666666666667,0.818181818181818,1,0.947368421052632,0.888888888888889,0.947247706422018,0.0335120643431635
"cg25404597",1,1,0.666666666666667,0.739130434782609,1,0.930139720558882,0.0323943661971831
"cg01103443",0.933333333333333,1,1,1,1,0.972850678733032,0.0654450261780105
"cg04129911",1,0.857142857142857,1,1,1,0.910588235294118,0.0231065468549422
"cg23244463",1,0.857142857142857,1,1,1,0.967816091954023,0.0828603859250851
"cg14091149",1,1,1,1,1,0.993562231759657,0.0940665701881331
"cg06011067",1,0.833333333333333,0.888888888888889,1,1,0.96969696969697,0.0478325859491779
"cg23060171",1,0.875,1,1,1,0.970387243735763,0.0591471801925722
"cg07882213",1,0.833333333333333,0.583333333333333,0.882352941176471,1,0.908695652173913,0.02875
"cg02853948",1,0.333333333333333,0.857142857142857,0.833333333333333,1,0.953436807095344,0.0427807486631016
"cg14858373",1,1,1,0.85,1,0.978540772532189,0.0636758321273517
"cg05568234",0.956521739130435,0.8,0.823529411764706,0.954545454545455,0.923076923076923,0.980036297640653,0.117875647668394
"cg20934389",1,1,1,0.8,0.25,0.977611940298508,0.00522648083623693
"cg21215051",1,1,0.833333333333333,0.933333333333333,0.857142857142857,0.945701357466063,0.0182926829268293
"cg03455146",0.894736842105263,1,0.875,0.916666666666667,1,0.919389978213508,0.0195258019525802
"cg06595212",0.923076923076923,0.166666666666667,0.5,0.909090909090909,0.9375,0.959427207637232,0.0093167701863354
"cg02282247",0.947368421052632,1,1,1,1,0.968487394957983,0.0531914893617021
"cg25348655",1,0,0.75,1,0.916666666666667,0.938325991189427,0.0479616306954436
"cg24687579",1,1,0.928571428571429,0.888888888888889,0.846153846153846,0.968127490039841,0.0813008130081301
"cg03081253",0.952380952380952,1,0.6,1,0.888888888888889,0.963800904977376,0.0468085106382979
"cg10371643",1,0.875,1,1,0.944444444444444,0.969483568075117,0.0416047548291233
"cg11568374",0.9,0.857142857142857,1,0.692307692307692,0.923076923076923,0.957920792079208,0.0188953488372093
