"","Astro","Micro","Endo","Oligo","OPC","Inh","Exc"
"cg03913136",0.971428571428571,1,1,1,0.91304347826087,1,0.0731707317073171
"cg27308971",1,1,1,0.986842105263158,1,0.981481481481482,0.1
"cg10970781",1,0.857142857142857,0.941176470588235,1,1,0.96969696969697,0.0506329113924051
"cg26233255",0.96875,0.975,1,0.958333333333333,1,0.925,0
"cg01942751",0.974358974358974,1,1,0.945652173913043,1,0.897435897435897,0
"cg11505048",0.888888888888889,0.972972972972973,0.944444444444444,0.976190476190476,1,0.982456140350877,0.0675675675675676
"cg08124372",0.705128205128205,0.699029126213592,0.7,0.639784946236559,0.682926829268293,0.510344827586207,0.0268817204301075
"cg19246018",0.975609756097561,1,1,0.951807228915663,1,0.883720930232558,0.0147058823529412
"cg00623046",1,0.884615384615385,1,1,1,0.96875,0.0142857142857143
"cg17031475",1,1,0.666666666666667,0.966666666666667,1,0.975609756097561,0.0266666666666667
"cg07768268",0.956521739130435,0.944444444444444,1,0.980769230769231,1,0.973684210526316,0.0142857142857143
"cg25705452",1,0.923076923076923,1,1,1,0.955555555555556,0.04
"cg05568234",0.942857142857143,0.740740740740741,1,0.963636363636364,1,0.980769230769231,0.0238095238095238
"cg00137492",0.939393939393939,0.973684210526316,1,1,1,1,0.123456790123457
"cg21310260",1,0.888888888888889,0.9,1,1,0.936170212765957,0
"cg17471251",0.971428571428571,0.814814814814815,1,0.985915492957746,0.916666666666667,0.970588235294118,0
"cg23786956",1,1,1,0.98,1,0.9375,0.0506329113924051
"cg05338912",0.924528301886792,1,1,0.882352941176471,1,0.867647058823529,0.0246913580246914
"cg07913390",1,0.971428571428571,1,1,1,0.954545454545455,0.0350877192982456
"cg25409554",0.971428571428571,0.904761904761905,1,1,1,0.8,0
"cg11667502",1,0.894736842105263,1,0.986842105263158,1,0.951219512195122,0
"cg06020529",1,0.944444444444444,1,0.939393939393939,0.928571428571429,0.98,0.0298507462686567
"cg15028232",0.96969696969697,0.952380952380952,1,1,1,0.861111111111111,0
"cg20659057",1,0.961538461538462,1,0.985074626865672,0.944444444444444,1,0.0704225352112676
"cg06507072",0.939393939393939,1,1,0.981481481481482,1,0.894736842105263,0.0144927536231884
"cg10771504",0.962962962962963,0.783783783783784,0.692307692307692,0.976744186046512,0.904761904761905,0.902439024390244,0
"cg04419754",1,1,1,1,1,1,0.0338983050847458
"cg14931683",0.918918918918919,1,1,0.934426229508197,0.857142857142857,0.852941176470588,0
"cg22346032",0.935483870967742,0.961538461538462,1,1,0.8,0.930232558139535,0.0263157894736842
"cg18854424",0.935483870967742,0.91869918699187,0.95,0.899082568807339,0.837209302325581,0.952054794520548,0.410628019323671
"cg12097330",0.939393939393939,1,0.75,1,1,1,0.0285714285714286
"cg01101459",0.96969696969697,0.863636363636364,1,0.948717948717949,0.888888888888889,0.854838709677419,0
"cg02514888",1,0.885714285714286,0.9,0.961904761904762,1,0.976744186046512,0.0563380281690141
"cg21909761",1,0.923076923076923,1,1,1,1,0.0821917808219178
"cg26735153",1,0.966666666666667,1,0.975,1,0.975609756097561,0.118421052631579
"cg24018841",1,0.973684210526316,0.866666666666667,0.966101694915254,0.714285714285714,0.975,0
"cg11307417",0.948717948717949,1,1,1,1,0.904761904761905,0.0277777777777778
"cg13956443",1,1,0.952380952380952,0.985074626865672,1,1,0.0869565217391304
"cg11703594",1,0.914285714285714,1,1,1,0.86046511627907,0.0158730158730159
"cg08278732",1,0.9,1,0.987012987012987,0.952380952380952,1,0.072463768115942
"cg14009820",0.956521739130435,0.96551724137931,0.928571428571429,0.97752808988764,1,0.788461538461538,0.0138888888888889
"cg22908026",1,0.807692307692308,0.818181818181818,1,0.923076923076923,0.92156862745098,0.0886075949367089
"cg08027123",1,1,0.714285714285714,0.963414634146341,0.909090909090909,0.944444444444444,0.0506329113924051
"cg13058695",1,0.933333333333333,0.909090909090909,0.976190476190476,0.9,0.939393939393939,0
"cg22142968",1,0.9,1,0.952380952380952,1,0.96078431372549,0.0657894736842105
"cg23555182",1,0.681818181818182,0.75,0.939130434782609,0.833333333333333,0.91304347826087,0.012987012987013
"cg25878744",1,1,0.611111111111111,0.962962962962963,0.9,0.971428571428571,0.0140845070422535
"cg26967755",0.96875,0.96551724137931,1,0.966101694915254,1,0.962962962962963,0.0441176470588235
"cg12098183",1,1,1,0.991379310344828,1,0.959183673469388,0.126984126984127
"cg00973848",1,1,1,1,1,0.979166666666667,0.0806451612903226
"cg25403488",0.964285714285714,0.875,0.727272727272727,0.877551020408163,1,0.970588235294118,0
"cg13247117",1,0.866666666666667,1,0.99,0.9,0.86046511627907,0.0151515151515152
"cg01896918",0.96969696969697,0.958333333333333,0.8,0.94,1,0.979166666666667,0
"cg15968529",1,1,0.933333333333333,1,1,0.66,0.0135135135135135
"cg10575369",1,0.892857142857143,1,0.954545454545455,0.928571428571429,0.975609756097561,0.0163934426229508
"cg06413043",0.971428571428571,0.96969696969697,1,0.983333333333333,1,0.938775510204082,0.0714285714285714
"cg01936220",0.964285714285714,1,0.941176470588235,0.928571428571429,1,0.947368421052632,0.0410958904109589
"cg17670724",1,1,0.923076923076923,0.963302752293578,1,0.857142857142857,0
"cg11697858",1,1,0.933333333333333,0.961538461538462,0.909090909090909,1,0.0161290322580645
"cg26761958",0.75609756097561,1,1,0.946153846153846,0.823529411764706,0.854545454545454,0.0617283950617284
"cg02117713",0.903225806451613,0.939393939393939,0.923076923076923,0.980392156862745,1,1,0.028169014084507
"cg00113708",1,0.866666666666667,1,0.96551724137931,1,1,0.0579710144927536
"cg05854177",0.976744186046512,0.933333333333333,0.866666666666667,1,1,0.914893617021277,0.0476190476190476
"cg06595212",1,0.95,1,1,1,0.977777777777778,0.0338983050847458
"cg20233727",0.96551724137931,0.95,0.9,0.966101694915254,1,1,0.028169014084507
"cg08106921",0.957446808510638,0.9,0.894736842105263,0.962264150943396,1,0.959183673469388,0.046875
"cg26038547",0.976744186046512,0.953488372093023,1,0.983050847457627,1,0.972972972972973,0.0882352941176471
"cg22536332",0.9375,0.933333333333333,1,0.989690721649485,1,1,0.0923076923076923
"cg12798657",1,0.953488372093023,1,1,0.833333333333333,0.870967741935484,0.0416666666666667
"cg12612687",0.947368421052632,1,0.923076923076923,0.777777777777778,0.875,0.912280701754386,0
"cg15298425",0.833333333333333,0.766666666666667,0.75,0.890243902439024,0.947368421052632,0.9,0.021978021978022
"cg00978108",1,0.916666666666667,0.9375,0.985507246376812,1,0.979591836734694,0.0735294117647059
"cg14341310",0.970588235294118,0.971428571428571,0.947368421052632,0.924242424242424,1,0.936170212765957,0
"cg10464130",0.942857142857143,0.6,1,1,1,0.931818181818182,0
"cg19552031",0.956521739130435,0.975903614457831,0.863636363636364,0.947540983606557,0.975,0.76027397260274,0.404878048780488
"cg11215193",1,0.416666666666667,0.842105263157895,0.97979797979798,1,1,0.038961038961039
"cg19329439",1,0.95,0.9,0.94,1,1,0.0704225352112676
"cg02952951",0.964285714285714,1,1,0.986111111111111,0.933333333333333,0.964285714285714,0
"cg20182983",0.970588235294118,0.96875,0.956521739130435,0.966666666666667,1,1,0.0333333333333333
"cg19772705",1,0.947368421052632,1,0.947368421052632,1,0.957446808510638,0
"cg21309264",0.970588235294118,0.909090909090909,1,0.919354838709677,1,0.946428571428571,0.0843373493975904
"cg25256383",0.944444444444444,0.96969696969697,1,0.947368421052632,1,0.977272727272727,0.0454545454545455
"cg14853341",1,0.848484848484849,0.866666666666667,1,0.916666666666667,0.975,0.0461538461538462
"cg22156128",0.96551724137931,1,1,0.932203389830508,1,0.790697674418605,0.025974025974026
"cg11874976",0.96551724137931,1,1,0.96078431372549,0.95,0.926829268292683,0.0303030303030303
"cg14777509",1,1,1,1,1,1,0.0158730158730159
"cg27532845",1,0.882352941176471,0.6,0.967391304347826,0.923076923076923,0.9,0
"cg09701150",1,0.921052631578947,0.9,0.942028985507246,1,1,0.1125
"cg23195028",1,0.903225806451613,0.75,0.930555555555556,1,1,0
"cg07041720",0.925925925925926,1,0.909090909090909,0.945205479452055,0.923076923076923,0.956521739130435,0.0158730158730159
"cg11046947",0.925925925925926,1,0.727272727272727,0.962962962962963,0.928571428571429,1,0.0294117647058824
"cg21323422",0.895833333333333,0.8,1,0.935064935064935,1,0.915254237288136,0.0277777777777778
"cg21910367",1,0.9375,0.916666666666667,0.977272727272727,1,0.959183673469388,0.032258064516129
"cg23919189",0.962962962962963,0.944444444444444,1,1,1,0.954545454545455,0.0289855072463768
