"","Astro","Micro","Endo","Oligo","OPC","Inh","Exc"
"cg05896468",0.933333333333333,0.833333333333333,0.769230769230769,0.941176470588235,1,0.919821826280624,0.0283687943262411
"cg03540494",0.904761904761905,0.8,0.714285714285714,0.9375,0.769230769230769,0.898947368421053,0.0292553191489362
"cg24524403",1,1,0.923076923076923,1,1,0.920096852300242,0.00666666666666667
"cg18002126",0.954545454545455,1,0.5625,1,1,0.96969696969697,0.0116472545757072
"cg16988166",1,1,1,1,1,0.951977401129944,0.00972447325769854
"cg12521267",0.96,0.833333333333333,0.888888888888889,1,1,0.954901960784314,0.0943396226415094
"cg05235248",1,1,1,1,1,0.956647398843931,0.0128
"cg24809845",0.916666666666667,1,0.6,0.894736842105263,1,0.948529411764706,0.0165562913907285
"cg06413043",1,1,0.928571428571429,0.941176470588235,1,0.960526315789474,0.0558213716108453
"cg00711274",0.65,0.833333333333333,1,0.857142857142857,0.923076923076923,0.91792656587473,0.0408432147562582
"cg18479711",1,1,1,1,0.875,0.955665024630542,0.0512820512820513
"cg03179422",0.882352941176471,0.777777777777778,0.785714285714286,0.833333333333333,1,0.888888888888889,0.0211706102117061
"cg20861489",1,0.333333333333333,0.857142857142857,1,0.923076923076923,0.965357967667437,0.0716180371352785
"cg07796597",1,0.833333333333333,1,1,1,0.935714285714286,0.0194489465153971
"cg13577778",1,0.888888888888889,1,0.91304347826087,1,0.982456140350877,0.099023709902371
"cg02581587",0.909090909090909,0.8,0.25,1,0.9,0.958656330749354,0.0147540983606557
"cg13691060",0.909090909090909,0.666666666666667,1,0.851851851851852,1,0.889748549323017,0.0451527224435591
"cg17245290",1,1,0.857142857142857,1,1,0.949868073878628,0.011070110701107
"cg07298257",0.833333333333333,0.8,0.8,0.875,0.888888888888889,0.923433874709977,0.0341997264021888
"cg09744448",1,0.125,0.625,0.952380952380952,1,0.816046966731898,0.00907911802853437
"cg22978384",1,0.666666666666667,1,1,1,0.964601769911504,0.0100334448160535
